t_state,p_name,p_year,p_tnum,t_manu,t_model,t_cap,t_ttlh,xlong,ylat,Range
CO,Limon III,2014,118,GE Wind,GE1.7-100,1700,135.0,-103.403221,39.422115000000005,1000 - 2000
CO,Limon III,2014,118,GE Wind,GE1.7-100,1700,135.0,-103.35215,39.341545,1000 - 2000
CO,Limon III,2014,118,GE Wind,GE1.7-100,1700,135.0,-103.401627,39.308113,1000 - 2000
CO,Limon III,2014,118,GE Wind,GE1.7-100,1700,135.0,-103.400581,39.285004,1000 - 2000
CO,Limon III,2014,118,GE Wind,GE1.7-100,1700,135.0,-103.442207,39.402683,1000 - 2000
OH,Lincoln Electric,2011,1,Kenersys,K100,2500,135.0,-81.525696,41.58469,2000 - 3000
WI,Lincoln Wind Energy Facility,1999,14,Vestas,V47,1000,88.5,-87.564362,44.616093,1000 - 2000
WI,Lincoln Wind Energy Facility,1999,14,Vestas,V47,660,88.5,-87.552696,44.605391999999995,< 1000
WI,Lincoln Wind Energy Facility,1999,14,Vestas,V47,660,88.5,-87.558693,44.611098999999996,< 1000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.90102399999999,48.55706,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.978943,48.558292,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.959854,48.535591,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.924438,48.558971,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.961403,48.582423999999996,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.978134,48.461327000000004,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.95706899999999,48.583382,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.982658,48.515457,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.934784,48.540207,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.968407,48.522059999999996,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.97013100000001,48.519138,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.97440300000001,48.4715,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.975616,48.519207,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.96144100000001,48.47332,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-103.003731,48.491989000000004,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.989609,48.470268,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.956161,48.510395,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.99163100000001,48.491554,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.961075,48.508049,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.987503,48.533718,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-103.009026,48.494049,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.956772,48.507214000000005,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.968552,48.545769,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.965843,48.581703000000005,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.987183,48.51548,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.977562,48.506329,2000 - 3000
ND,Lindahl,2017,75,Vestas,V100-2.0,2000,130.1,-102.982513,48.55571,2000 - 3000
WA,Linden,2010,25,REpower,MM92,2000,124.7,-120.79998799999998,45.738693,2000 - 3000
WA,Linden,2010,25,REpower,MM92,2000,124.7,-120.79398300000001,45.747494,2000 - 3000
WA,Linden,2010,25,REpower,MM92,2000,124.7,-120.76198600000001,45.746494,2000 - 3000
WA,Linden,2010,25,REpower,MM92,2000,124.7,-120.78598799999999,45.743893,2000 - 3000
WA,Linden,2010,25,REpower,MM92,2000,124.7,-120.770683,45.739094,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.916138,35.214062,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.918198,35.191814,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.889252,35.185284,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.874542,35.206466999999996,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.89456899999999,35.205917,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.88203399999999,35.205704,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.935249,35.205704,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.893173,35.184837,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.935242,35.187805,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.903908,35.197216,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.953148,35.194134000000005,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.92274499999999,35.191807,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.906143,35.194431,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.90055799999999,35.198418,2000 - 3000
OK,Little Elk,2015,37,Vestas,V110-2.0,2000,135.0,-98.854355,35.207645,2000 - 3000
NM,Llano Estacado Wind Ranch at Texico,1999,1,Vestas,V47-0.66,660,88.4,-103.056976,34.360141999999996,< 1000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.199188,35.454494,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.198189,35.471294,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.242188,35.469592999999996,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.228989,35.457294,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.242294,35.451893,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.24449200000001,35.480391999999995,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.235588,35.449993,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.20779399999999,35.456795,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.20549,35.456093,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.209991,35.457493,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.252892,35.482895,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.193687,35.461292,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.24889399999999,35.453896,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.233391,35.467094,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.23799100000001,35.478394,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.25099200000001,35.472294,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.248795,35.471493,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.224594,35.456093,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.233688,35.477092999999996,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.23779300000001,35.468395,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.246689,35.462494,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.23779300000001,35.459891999999996,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.189293,35.459891999999996,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.189194,35.468594,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.250694,35.482193,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.250191,35.492794,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.226791,35.456696,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.224693,35.464394,1000 - 2000
TX,Llano Estacado Wind Ranch at White Deer,2001,80,Mitsubishi,MWT1000,1000,97.5,-101.25099200000001,35.463894,1000 - 2000
PA,Locust Ridge,2006,13,Gamesa,G87-2.0,2000,121.6,-76.31489599999999,40.812492,2000 - 3000
PA,Locust Ridge II,2009,51,Gamesa,G83-2.0,2000,119.5,-76.171295,40.844691999999995,2000 - 3000
PA,Locust Ridge II,2009,51,Gamesa,G83-2.0,2000,119.5,-76.129295,40.855090999999994,2000 - 3000
PA,Locust Ridge II,2009,51,Gamesa,G83-2.0,2000,119.5,-76.239098,40.830391,2000 - 3000
PA,Locust Ridge II,2009,51,Gamesa,G83-2.0,2000,119.5,-76.2565,40.826794,2000 - 3000
PA,Locust Ridge II,2009,51,Gamesa,G83-2.0,2000,119.5,-76.209496,40.83979,2000 - 3000
PA,Locust Ridge II,2009,51,Gamesa,G83-2.0,2000,119.5,-76.259895,40.825893,2000 - 3000
PA,Locust Ridge II,2009,51,Gamesa,G83-2.0,2000,119.5,-76.18989599999999,40.846493,2000 - 3000
PA,Locust Ridge II,2009,51,Gamesa,G83-2.0,2000,119.5,-76.29740100000001,40.815193,2000 - 3000
PA,Locust Ridge II,2009,51,Gamesa,G83-2.0,2000,119.5,-76.300697,40.814091,2000 - 3000
MO,Loess Hills Wind Project,2008,4,Suzlon,S64,1250,103.9,-95.541489,40.407790999999996,1000 - 2000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.68447900000001,31.856554,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.682381,31.749945,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.67178299999999,31.777105,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.75502,31.876784999999998,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.65499100000001,31.742753999999998,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.74039499999999,31.892458,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.722603,31.840715000000003,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.669205,31.735975,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.63678,31.869495,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.67569,31.800514,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.633865,31.868975,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.73111,31.842684000000002,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.717606,31.836446999999996,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.713585,31.861634999999996,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.73174300000001,31.866575,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.716522,31.860084999999998,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.66448199999999,31.779175,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.700699,31.835165000000003,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.660904,31.777845000000003,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.666336,31.785584999999998,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.696823,31.836284999999997,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.67274499999999,31.762134999999997,2000 - 3000
TX,Logan's Gap Wind,2015,87,Siemens,SWT-2.3-108,2300,134.1,-98.67583499999999,31.739334000000003,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.50359300000001,32.614796000000005,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.504295,32.587296,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.473495,32.650494,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.507195,32.614292,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.527893,32.634895,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.48769399999999,32.623093,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.556793,32.588093,2000 - 3000
TX,Lone Star I,2007,12,Gamesa,G87-2.0,2000,121.6,-99.485893,32.566895,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.54499100000001,32.588196,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.50859100000001,32.598495,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.44619,32.633694,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.52359,32.634396,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.46149399999999,32.636093,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.487595,32.643993,2000 - 3000
TX,Lone Star I,2007,12,Gamesa,G87-2.0,2000,121.6,-99.483292,32.566093,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.507195,32.631195,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.50209,32.599094,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.509789,32.613594,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.51709,32.631493,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.547691,32.588394,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.48249100000001,32.621494,2000 - 3000
TX,Lone Star I,2007,88,Gamesa,G83-2.0,2000,119.5,-99.476189,32.651993,2000 - 3000
TX,Lone Star I,2007,12,Gamesa,G87-2.0,2000,121.6,-99.475693,32.564095,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.498489,32.482395000000004,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.495789,32.482395000000004,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.470589,32.543995,2000 - 3000
TX,Lone Star II,2007,22,Gamesa,G87-2.0,2000,121.6,-99.51389300000001,32.567394,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.52179,32.539592999999996,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.45699300000001,32.554794,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.471992,32.495193,2000 - 3000
TX,Lone Star II,2007,22,Gamesa,G87-2.0,2000,121.6,-99.534592,32.537693,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.540695,32.501293,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.506691,32.555695,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.49099,32.533493,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.528595,32.543095,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.501091,32.482494,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.469994,32.529194,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.46729300000001,32.497593,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.53578900000001,32.527893,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.50399,32.555794,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.48769399999999,32.532092999999996,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.542992,32.502495,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.481995,32.489494,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.472893,32.545593,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.466995,32.530094,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.469688,32.496593,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.467995,32.542891999999995,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.491089,32.483692,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.541389,32.528496000000004,2000 - 3000
TX,Lone Star II,2007,22,Gamesa,G87-2.0,2000,121.6,-99.53379100000001,32.558895,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.556496,32.566494,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.547394,32.543896000000004,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.48954,32.552184999999994,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.50799599999999,32.540592,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.521194,32.550694,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.464493,32.498492999999996,2000 - 3000
TX,Lone Star II,2008,78,Gamesa,G87-2.0,2000,121.6,-99.543991,32.527992,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.28295899999999,34.315334,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.220268,34.298515,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.257729,34.346684,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.26393900000001,34.335014,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.19856300000001,34.279465,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.25636300000001,34.341896000000006,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.25505799999999,34.317333000000005,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.249481,34.295563,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.20193499999999,34.281185,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.286682,34.305412,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.20037099999999,34.302113,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.226364,34.288166,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.22940799999999,34.303944,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.282341,34.300934000000005,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.251389,34.331142,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.277534,34.315063,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.214554,34.290924,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.284935,34.329113,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.249001,34.276573,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.217201,34.294174,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.227173,34.318314,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.26792900000001,34.308815,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.27993000000001,34.326923,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.27986899999999,34.299735999999996,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.245949,34.275271999999994,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.27336899999999,34.343983,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.253632,34.277332,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.29158000000001,34.309093,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.246712,34.313133,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.22251899999999,34.328846,2000 - 3000
TX,Longhorn,2015,100,Vestas,V100-2.0,2000,130.1,-101.192688,34.277836,2000 - 3000
PA,Lookout,2008,18,Suzlon,S88,2100,123.1,-78.943794,39.853190999999995,2000 - 3000
PA,Lookout,2008,18,Suzlon,S88,2100,123.1,-78.931198,39.866291,2000 - 3000
PA,Lookout,2008,18,Suzlon,S88,2100,123.1,-78.940399,39.85519,2000 - 3000
PA,Lookout,2008,18,Suzlon,S88,2100,123.1,-78.91869399999999,39.880093,2000 - 3000
PA,Lookout,2008,18,Suzlon,S88,2100,123.1,-78.94609799999999,39.851093,2000 - 3000
PA,Lookout,2008,18,Suzlon,S88,2100,123.1,-78.91669499999999,39.882393,2000 - 3000
PA,Lookout,2008,18,Suzlon,S88,2100,123.1,-78.927094,39.870490999999994,2000 - 3000
PA,Lookout,2008,18,Suzlon,S88,2100,123.1,-78.95099599999999,39.844791,2000 - 3000
PA,Lookout,2008,18,Suzlon,S88,2100,123.1,-78.932198,39.864490999999994,2000 - 3000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.780594,32.444794,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.732895,32.473595,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.66969300000001,32.467594,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.767792,32.437393,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.753395,32.429092,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.766693,32.483894,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.770493,32.471893,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.671989,32.460094,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.756592,32.441795,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.76299300000001,32.470295,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.68399000000001,32.459891999999996,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.764893,32.437992,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.756691,32.428394,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.761894,32.438496,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.777596,32.444096,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.745293,32.481495,1000 - 2000
TX,Loraine,2010,67,GE Wind,GE1.5-77,1500,118.6,-100.76299300000001,32.483692,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.74189,32.438095000000004,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.773788,32.502094,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.738792,32.445995,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.732895,32.436091999999995,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.74629200000001,32.460995000000004,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.723389,32.467995,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.662491,32.426594,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.748589,32.500793,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.71859,32.431694,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.67659,32.418896000000004,1000 - 2000
TX,Loraine II,2011,100,GE Wind,GE1.5-82.5,1500,121.3,-100.67059300000001,32.420994,1000 - 2000
